	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
21_23561233	21	23561233	17.139507	15.315459	14.657371	25.05961	32.74477	36.106564	9.802513	25.152859	10.488207	15.529737	8.719034	17.311592	20.98024	18.815237	31.015955
21_23562384	21	23562384	17.10342	15.341005	14.689197	25.066774	32.675804	36.084904	9.788194	25.136951	10.495501	15.520072	8.728539	17.282772	20.934872	18.817671	31.006123
21_23562950	21	23562950	17.10342	15.341005	14.689197	25.066774	32.675804	36.084904	9.788194	25.136951	10.495501	15.520072	8.728539	17.282772	20.934872	18.817671	31.006123
21_23563058	21	23563058	17.10342	15.341005	14.689197	25.066774	32.675804	36.084904	9.788194	25.136951	10.495501	15.520072	8.728539	17.282772	20.934872	18.817671	31.006123
21_23563307	21	23563307	17.067902	15.366527	14.720786	25.073908	32.60651	36.06279	9.773992	25.120964	10.502397	15.510889	8.737873	17.253454	20.889389	18.819649	30.996229
21_23563811	21	23563811	17.067902	15.366527	14.720786	25.073908	32.60651	36.06279	9.773992	25.120964	10.502397	15.510889	8.737873	17.253454	20.889389	18.819649	30.996229
21_23564311	21	23564311	17.032949	15.392015	14.752126	25.081011	32.5369	36.040234	9.759912	25.104895	10.508898	15.502184	8.747042	17.223637	20.843807	18.821163	30.986271
21_23564595	21	23564595	17.032949	15.392015	14.752126	25.081011	32.5369	36.040234	9.759912	25.104895	10.508898	15.502184	8.747042	17.223637	20.843807	18.821163	30.986271
21_23564694	21	23564694	17.032949	15.392015	14.752126	25.081011	32.5369	36.040234	9.759912	25.104895	10.508898	15.502184	8.747042	17.223637	20.843807	18.821163	30.986271
21_23564816	21	23564816	17.032949	15.392015	14.752126	25.081011	32.5369	36.040234	9.759912	25.104895	10.508898	15.502184	8.747042	17.223637	20.843807	18.821163	30.986271
21_23564823	21	23564823	17.032949	15.392015	14.752126	25.081011	32.5369	36.040234	9.759912	25.104895	10.508898	15.502184	8.747042	17.223637	20.843807	18.821163	30.986271
21_23565999	21	23565999	16.998571	15.41745	14.783203	25.088081	32.466984	36.017231	9.745973	25.088751	10.514997	15.493946	8.756048	17.193333	20.79813	18.822216	30.976252
21_23570092	21	23570092	16.866884	15.518413	14.904592	25.116009	32.184628	35.920853	9.69182	25.023424	10.535334	15.465542	8.790546	17.067299	20.61466	18.821758	30.935501
21_23570148	21	23570148	16.866884	15.518413	14.904592	25.116009	32.184628	35.920853	9.69182	25.023424	10.535334	15.465542	8.790546	17.067299	20.61466	18.821758	30.935501
21_23571295	21	23571295	16.804575	15.56824	14.963347	25.12973	32.042065	35.87009	9.665861	24.990345	10.543036	15.453952	8.806944	17.001444	20.522593	18.818689	30.914719
21_23571700	21	23571700	16.804575	15.56824	14.963347	25.12973	32.042065	35.87009	9.665861	24.990345	10.543036	15.453952	8.806944	17.001444	20.522593	18.818689	30.914719
21_23571884	21	23571884	16.804575	15.56824	14.963347	25.12973	32.042065	35.87009	9.665861	24.990345	10.543036	15.453952	8.806944	17.001444	20.522593	18.818689	30.914719
21_23571928	21	23571928	16.804575	15.56824	14.963347	25.12973	32.042065	35.87009	9.665861	24.990345	10.543036	15.453952	8.806944	17.001444	20.522593	18.818689	30.914719
21_23572528	21	23572528	16.774311	15.592944	14.992194	25.136524	31.970503	35.84409	9.653199	24.973711	10.546266	15.448781	8.814943	16.967829	20.476505	18.816435	30.904215
21_23574406	21	23574406	16.715574	15.641873	15.048755	25.149956	31.826868	35.790836	9.628563	24.940248	10.551474	15.439648	8.830579	16.899242	20.384275	18.810478	30.882982
21_23574819	21	23574819	16.715574	15.641873	15.048755	25.149956	31.826868	35.790836	9.628563	24.940248	10.551474	15.439648	8.830579	16.899242	20.384275	18.810478	30.882982
21_23575334	21	23575334	16.687098	15.666071	15.076444	25.15659	31.754837	35.763599	9.616612	24.923429	10.553454	15.435662	8.838223	16.864285	20.33815	18.806772	30.872253
21_23575478	21	23575478	16.687098	15.666071	15.076444	25.15659	31.754837	35.763599	9.616612	24.923429	10.553454	15.435662	8.838223	16.864285	20.33815	18.806772	30.872253
21_23576652	21	23576652	16.659218	15.690075	15.103723	25.163168	31.682688	35.735966	9.604916	24.906557	10.555017	15.432058	8.845757	16.82889	20.292027	18.802576	30.861452
21_23576768	21	23576768	16.659218	15.690075	15.103723	25.163168	31.682688	35.735966	9.604916	24.906557	10.555017	15.432058	8.845757	16.82889	20.292027	18.802576	30.861452
21_23578448	21	23578448	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23578501	21	23578501	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23578953	21	23578953	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23578989	21	23578989	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23579029	21	23579029	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23579060	21	23579060	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23579127	21	23579127	16.605249	15.737467	15.157001	25.176138	31.538103	35.679504	9.58234	24.872654	10.556892	15.425946	8.860527	16.756828	20.199827	18.792717	30.839605
21_23579350	21	23579350	16.579153	15.760828	15.182979	25.182522	31.465698	35.650688	9.571475	24.855629	10.557207	15.423418	8.867771	16.720173	20.153769	18.787048	30.828566
21_23580298	21	23580298	16.553648	15.783953	15.2085	25.188837	31.393242	35.621487	9.560906	24.838558	10.557109	15.421231	8.874932	16.683111	20.107748	18.780882	30.817448
21_23580807	21	23580807	16.553648	15.783953	15.2085	25.188837	31.393242	35.621487	9.560906	24.838558	10.557109	15.421231	8.874932	16.683111	20.107748	18.780882	30.817448
21_23581561	21	23581561	16.528734	15.80683	15.233552	25.19508	31.320753	35.591904	9.550643	24.821444	10.556599	15.419374	8.882011	16.645655	20.061779	18.774218	30.806248
21_23581786	21	23581786	16.528734	15.80683	15.233552	25.19508	31.320753	35.591904	9.550643	24.821444	10.556599	15.419374	8.882011	16.645655	20.061779	18.774218	30.806248
21_23582425	21	23582425	16.50441	15.82945	15.258126	25.201246	31.24824	35.561943	9.540693	24.804287	10.555676	15.417838	8.889016	16.607805	20.015867	18.767057	30.794964
21_23582428	21	23582428	16.50441	15.82945	15.258126	25.201246	31.24824	35.561943	9.540693	24.804287	10.555676	15.417838	8.889016	16.607805	20.015867	18.767057	30.794964
21_23582562	21	23582562	16.50441	15.82945	15.258126	25.201246	31.24824	35.561943	9.540693	24.804287	10.555676	15.417838	8.889016	16.607805	20.015867	18.767057	30.794964
21_23582792	21	23582792	16.50441	15.82945	15.258126	25.201246	31.24824	35.561943	9.540693	24.804287	10.555676	15.417838	8.889016	16.607805	20.015867	18.767057	30.794964
21_23583261	21	23583261	16.480663	15.851803	15.282211	25.207331	31.175728	35.531609	9.531067	24.787096	10.55435	15.416615	8.895953	16.569578	19.970018	18.759398	30.783606
21_23585891	21	23585891	16.434912	15.895667	15.328876	25.219257	31.030764	35.469841	9.512815	24.752611	10.550484	15.415059	8.909644	16.49202	19.878559	18.742577	30.760635
21_23587700	21	23587700	16.391445	15.93835	15.373472	25.230827	30.885996	35.406628	9.495957	24.718016	10.545018	15.414632	8.923138	16.413054	19.787468	18.723742	30.737345
21_23588338	21	23588338	16.37056	15.959225	15.394973	25.236477	30.813734	35.374485	9.488069	24.700682	10.541698	15.414815	8.929824	16.37307	19.742081	18.713573	30.725571
21_23588631	21	23588631	16.37056	15.959225	15.394973	25.236477	30.813734	35.374485	9.488069	24.700682	10.541698	15.414815	8.929824	16.37307	19.742081	18.713573	30.725571
21_23589664	21	23589664	16.350227	15.979777	15.415932	25.242023	30.741571	35.341995	9.480548	24.683331	10.537987	15.415253	8.936479	16.332766	19.696817	18.702896	30.71372
21_23590884	21	23590884	16.330448	16	15.436342	25.247475	30.669519	35.309162	9.473407	24.665968	10.533891	15.415929	8.943106	16.292152	19.65168	18.691717	30.701786
21_23591129	21	23591129	16.330448	16	15.436342	25.247475	30.669519	35.309162	9.473407	24.665968	10.533891	15.415929	8.943106	16.292152	19.65168	18.691717	30.701786
21_23591481	21	23591481	16.311216	16.019886	15.456196	25.252823	30.597603	35.275978	9.466651	24.648592	10.529416	15.416839	8.949716	16.251245	19.606676	18.680037	30.689772
21_23592641	21	23592641	16.292522	16.039425	15.475483	25.25807	30.525835	35.242458	9.460284	24.631205	10.524565	15.417971	8.95631	16.210051	19.561813	18.667852	30.677677
21_23592891	21	23592891	16.292522	16.039425	15.475483	25.25807	30.525835	35.242458	9.460284	24.631205	10.524565	15.417971	8.95631	16.210051	19.561813	18.667852	30.677677
21_23592905	21	23592905	16.292522	16.039425	15.475483	25.25807	30.525835	35.242458	9.460284	24.631205	10.524565	15.417971	8.95631	16.210051	19.561813	18.667852	30.677677
21_23592937	21	23592937	16.292522	16.039425	15.475483	25.25807	30.525835	35.242458	9.460284	24.631205	10.524565	15.417971	8.95631	16.210051	19.561813	18.667852	30.677677
21_23593259	21	23593259	16.274363	16.058611	15.494204	25.26321	30.454235	35.208614	9.454315	24.613813	10.519341	15.419315	8.962898	16.168583	19.517111	18.655165	30.665501
21_23593384	21	23593384	16.274363	16.058611	15.494204	25.26321	30.454235	35.208614	9.454315	24.613813	10.519341	15.419315	8.962898	16.168583	19.517111	18.655165	30.665501
21_23594494	21	23594494	16.256731	16.077438	15.512352	25.268244	30.382814	35.174427	9.448747	24.59642	10.513754	15.420861	8.969487	16.126858	19.472561	18.641979	30.653246
21_23596897	21	23596897	16.223015	16.113974	15.546898	25.277973	30.240582	35.105068	9.43884	24.561647	10.501501	15.424522	8.98269	16.042671	19.383987	18.614107	30.628487
21_23597534	21	23597534	16.206919	16.131672	15.563291	25.282669	30.169804	35.069912	9.434513	24.544277	10.494847	15.426618	8.989316	16.00024	19.339972	18.599422	30.615992
21_23597841	21	23597841	16.206919	16.131672	15.563291	25.282669	30.169804	35.069912	9.434513	24.544277	10.494847	15.426618	8.989316	16.00024	19.339972	18.599422	30.615992
21_23598268	21	23598268	16.191324	16.148979	15.579088	25.287249	30.099272	35.034435	9.430606	24.526917	10.487852	15.428875	8.995968	15.957603	19.296154	18.584251	30.603415
21_23598544	21	23598544	16.191324	16.148979	15.579088	25.287249	30.099272	35.034435	9.430606	24.526917	10.487852	15.428875	8.995968	15.957603	19.296154	18.584251	30.603415
21_23598705	21	23598705	16.191324	16.148979	15.579088	25.287249	30.099272	35.034435	9.430606	24.526917	10.487852	15.428875	8.995968	15.957603	19.296154	18.584251	30.603415
21_23598835	21	23598835	16.191324	16.148979	15.579088	25.287249	30.099272	35.034435	9.430606	24.526917	10.487852	15.428875	8.995968	15.957603	19.296154	18.584251	30.603415
21_23599150	21	23599150	16.191324	16.148979	15.579088	25.287249	30.099272	35.034435	9.430606	24.526917	10.487852	15.428875	8.995968	15.957603	19.296154	18.584251	30.603415
21_23599354	21	23599354	16.176218	16.165894	15.594289	25.29171	30.029001	34.998638	9.427127	24.509579	10.480517	15.431289	9.002651	15.914764	19.252533	18.568583	30.590757
21_23599704	21	23599704	16.176218	16.165894	15.594289	25.29171	30.029001	34.998638	9.427127	24.509579	10.480517	15.431289	9.002651	15.914764	19.252533	18.568583	30.590757
21_23600461	21	23600461	16.161596	16.182409	15.608891	25.296057	29.959005	34.962521	9.42408	24.492256	10.472853	15.433848	9.009373	15.871747	19.209122	18.552425	30.578026
21_23601155	21	23601155	16.161596	16.182409	15.608891	25.296057	29.959005	34.962521	9.42408	24.492256	10.472853	15.433848	9.009373	15.871747	19.209122	18.552425	30.578026
21_23601175	21	23601175	16.161596	16.182409	15.608891	25.296057	29.959005	34.962521	9.42408	24.492256	10.472853	15.433848	9.009373	15.871747	19.209122	18.552425	30.578026
21_23601192	21	23601192	16.147453	16.198513	15.622891	25.300282	29.889303	34.926105	9.421466	24.47496	10.464865	15.436542	9.016137	15.828562	19.165924	18.535789	30.565212
21_23601654	21	23601654	16.147453	16.198513	15.622891	25.300282	29.889303	34.926105	9.421466	24.47496	10.464865	15.436542	9.016137	15.828562	19.165924	18.535789	30.565212
21_23602556	21	23602556	16.133776	16.214203	15.636286	25.304384	29.819906	34.889378	9.419291	24.457697	10.45656	15.439363	9.022956	15.78522	19.12295	18.518667	30.552332
21_23603463	21	23603463	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23603490	21	23603490	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23603803	21	23603803	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23603820	21	23603820	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23603933	21	23603933	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23604042	21	23604042	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23604080	21	23604080	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23604099	21	23604099	16.120558	16.229475	15.649073	25.308367	29.750826	34.852352	9.417559	24.440464	10.447946	15.442302	9.029833	15.74174	19.08021	18.501064	30.539366
21_23605115	21	23605115	16.107792	16.24432	15.661252	25.312227	29.682083	34.815014	9.41627	24.423269	10.439027	15.445348	9.036776	15.698132	19.037703	18.48299	30.526325
21_23605177	21	23605177	16.107792	16.24432	15.661252	25.312227	29.682083	34.815014	9.41627	24.423269	10.439027	15.445348	9.036776	15.698132	19.037703	18.48299	30.526325
21_23605259	21	23605259	16.095469	16.258741	15.672823	25.315964	29.613699	34.777378	9.415429	24.406115	10.429813	15.448496	9.043788	15.654408	18.995445	18.464441	30.513216
21_23605262	21	23605262	16.095469	16.258741	15.672823	25.315964	29.613699	34.777378	9.415429	24.406115	10.429813	15.448496	9.043788	15.654408	18.995445	18.464441	30.513216
21_23605270	21	23605270	16.095469	16.258741	15.672823	25.315964	29.613699	34.777378	9.415429	24.406115	10.429813	15.448496	9.043788	15.654408	18.995445	18.464441	30.513216
21_23605647	21	23605647	16.095469	16.258741	15.672823	25.315964	29.613699	34.777378	9.415429	24.406115	10.429813	15.448496	9.043788	15.654408	18.995445	18.464441	30.513216
21_23605950	21	23605950	16.095469	16.258741	15.672823	25.315964	29.613699	34.777378	9.415429	24.406115	10.429813	15.448496	9.043788	15.654408	18.995445	18.464441	30.513216
21_23606255	21	23606255	16.083582	16.272724	15.683781	25.319574	29.545675	34.73946	9.415039	24.389008	10.420312	15.451732	9.050879	15.610587	18.95344	18.445427	30.500027
21_23606665	21	23606665	16.083582	16.272724	15.683781	25.319574	29.545675	34.73946	9.415039	24.389008	10.420312	15.451732	9.050879	15.610587	18.95344	18.445427	30.500027
21_23606769	21	23606769	16.083582	16.272724	15.683781	25.319574	29.545675	34.73946	9.415039	24.389008	10.420312	15.451732	9.050879	15.610587	18.95344	18.445427	30.500027
21_23606776	21	23606776	16.083582	16.272724	15.683781	25.319574	29.545675	34.73946	9.415039	24.389008	10.420312	15.451732	9.050879	15.610587	18.95344	18.445427	30.500027
21_23606805	21	23606805	16.083582	16.272724	15.683781	25.319574	29.545675	34.73946	9.415039	24.389008	10.420312	15.451732	9.050879	15.610587	18.95344	18.445427	30.500027
21_23608020	21	23608020	16.072121	16.286272	15.69413	25.323059	29.478031	34.701229	9.415101	24.371952	10.410529	15.455055	9.058054	15.566682	18.91169	18.425951	30.486763
21_23608374	21	23608374	16.061079	16.299372	15.703867	25.326426	29.41078	34.662716	9.415615	24.35495	10.400476	15.458452	9.065321	15.522707	18.870205	18.406021	30.473425
21_23608583	21	23608583	16.061079	16.299372	15.703867	25.326426	29.41078	34.662716	9.415615	24.35495	10.400476	15.458452	9.065321	15.522707	18.870205	18.406021	30.473425
21_23609068	21	23609068	16.061079	16.299372	15.703867	25.326426	29.41078	34.662716	9.415615	24.35495	10.400476	15.458452	9.065321	15.522707	18.870205	18.406021	30.473425
21_23610012	21	23610012	16.050447	16.312029	15.712996	25.329666	29.343933	34.623913	9.416588	24.338005	10.390155	15.461914	9.072688	15.478677	18.828997	18.385635	30.460018
21_23610128	21	23610128	16.050447	16.312029	15.712996	25.329666	29.343933	34.623913	9.416588	24.338005	10.390155	15.461914	9.072688	15.478677	18.828997	18.385635	30.460018
21_23611001	21	23611001	16.040218	16.324232	15.721513	25.332785	29.277508	34.584824	9.418017	24.321125	10.379578	15.465439	9.08016	15.434605	18.788069	18.364807	30.446541
21_23612368	21	23612368	16.020927	16.347273	15.736724	25.338636	29.145964	34.505795	9.422252	24.287573	10.357681	15.472631	9.09545	15.3464	18.707069	18.321829	30.419369
21_23612432	21	23612432	16.020927	16.347273	15.736724	25.338636	29.145964	34.505795	9.422252	24.287573	10.357681	15.472631	9.09545	15.3464	18.707069	18.321829	30.419369
21_23612647	21	23612647	16.020927	16.347273	15.736724	25.338636	29.145964	34.505795	9.422252	24.287573	10.357681	15.472631	9.09545	15.3464	18.707069	18.321829	30.419369
21_23612648	21	23612648	16.020927	16.347273	15.736724	25.338636	29.145964	34.505795	9.422252	24.287573	10.357681	15.472631	9.09545	15.3464	18.707069	18.321829	30.419369
21_23612649	21	23612649	16.020927	16.347273	15.736724	25.338636	29.145964	34.505795	9.422252	24.287573	10.357681	15.472631	9.09545	15.3464	18.707069	18.321829	30.419369
21_23612749	21	23612749	16.020927	16.347273	15.736724	25.338636	29.145964	34.505795	9.422252	24.287573	10.357681	15.472631	9.09545	15.3464	18.707069	18.321829	30.419369
