	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
22_22239712	22	22239712	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22239805	22	22239805	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22239888	22	22239888	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22240040	22	22240040	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22240049	22	22240049	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22240052	22	22240052	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22240060	22	22240060	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22240095	22	22240095	41.809574	50.567963	69.925842	68.783585	61.333851	63.440434	68.734818	52.493633	61.496613	50.402557	53.161568	59.393269	56.028702	52.74818	58.103348
22_22240312	22	22240312	41.748711	50.497532	69.894531	68.786354	61.273525	63.451866	68.690102	52.475136	61.446217	50.304527	53.060017	59.368752	55.979389	52.669422	58.072712
22_22240497	22	22240497	41.748711	50.497532	69.894531	68.786354	61.273525	63.451866	68.690102	52.475136	61.446217	50.304527	53.060017	59.368752	55.979389	52.669422	58.072712
22_22240666	22	22240666	41.748711	50.497532	69.894531	68.786354	61.273525	63.451866	68.690102	52.475136	61.446217	50.304527	53.060017	59.368752	55.979389	52.669422	58.072712
22_22240824	22	22240824	41.748711	50.497532	69.894531	68.786354	61.273525	63.451866	68.690102	52.475136	61.446217	50.304527	53.060017	59.368752	55.979389	52.669422	58.072712
22_22240968	22	22240968	41.748711	50.497532	69.894531	68.786354	61.273525	63.451866	68.690102	52.475136	61.446217	50.304527	53.060017	59.368752	55.979389	52.669422	58.072712
22_22240976	22	22240976	41.748711	50.497532	69.894531	68.786354	61.273525	63.451866	68.690102	52.475136	61.446217	50.304527	53.060017	59.368752	55.979389	52.669422	58.072712
22_22241818	22	22241818	41.688393	50.427063	69.864128	68.788429	61.21331	63.463757	68.645805	52.45647	61.396458	50.206772	52.958714	59.344521	55.930416	52.590816	58.042309
22_22241850	22	22241850	41.688393	50.427063	69.864128	68.788429	61.21331	63.463757	68.645805	52.45647	61.396458	50.206772	52.958714	59.344521	55.930416	52.590816	58.042309
22_22242651	22	22242651	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242663	22	22242663	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242719	22	22242719	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242762	22	22242762	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242845	22	22242845	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242880	22	22242880	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242919	22	22242919	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22242995	22	22242995	41.628632	50.356544	69.834648	68.789795	61.153229	63.476067	68.601929	52.437622	61.347359	50.109276	52.857647	59.320568	55.881794	52.512348	58.01215
22_22243190	22	22243190	41.569397	50.28598	69.806099	68.790443	61.093296	63.488804	68.558479	52.418587	61.298908	50.012054	52.756824	59.296894	55.833523	52.43404	57.982239
22_22243331	22	22243331	41.569397	50.28598	69.806099	68.790443	61.093296	63.488804	68.558479	52.418587	61.298908	50.012054	52.756824	59.296894	55.833523	52.43404	57.982239
22_22243392	22	22243392	41.569397	50.28598	69.806099	68.790443	61.093296	63.488804	68.558479	52.418587	61.298908	50.012054	52.756824	59.296894	55.833523	52.43404	57.982239
22_22243418	22	22243418	41.569397	50.28598	69.806099	68.790443	61.093296	63.488804	68.558479	52.418587	61.298908	50.012054	52.756824	59.296894	55.833523	52.43404	57.982239
22_22243795	22	22243795	41.569397	50.28598	69.806099	68.790443	61.093296	63.488804	68.558479	52.418587	61.298908	50.012054	52.756824	59.296894	55.833523	52.43404	57.982239
22_22244331	22	22244331	41.510704	50.215363	69.778496	68.790413	61.033531	63.501972	68.51545	52.399372	61.251118	49.915108	52.656273	59.273521	55.785599	52.355892	57.952576
22_22244470	22	22244470	41.510704	50.215363	69.778496	68.790413	61.033531	63.501972	68.51545	52.399372	61.251118	49.915108	52.656273	59.273521	55.785599	52.355892	57.952576
22_22246500	22	22246500	41.394901	50.073948	69.726135	68.788208	60.914642	63.529537	68.430702	52.360359	61.157562	49.722046	52.455986	59.227634	55.690861	52.200085	57.894035
22_22246873	22	22246873	41.394901	50.073948	69.726135	68.788208	60.914642	63.529537	68.430702	52.360359	61.157562	49.722046	52.455986	59.227634	55.690861	52.200085	57.894035
22_22246881	22	22246881	41.394901	50.073948	69.726135	68.788208	60.914642	63.529537	68.430702	52.360359	61.157562	49.722046	52.455986	59.227634	55.690861	52.200085	57.894035
22_22248357	22	22248357	41.281197	49.932255	69.677666	68.783203	60.796703	63.558743	68.347755	52.320568	61.066746	49.530117	52.256828	59.182896	55.597603	52.044983	57.836575
22_22248613	22	22248613	41.281197	49.932255	69.677666	68.783203	60.796703	63.558743	68.347755	52.320568	61.066746	49.530117	52.256828	59.182896	55.597603	52.044983	57.836575
22_22249507	22	22249507	41.225113	49.861294	69.654915	68.779678	60.738152	63.57394	68.306969	52.300377	61.022385	49.434589	52.157696	59.160965	55.55154	51.967712	57.808254
22_22255223	22	22255223	40.899136	49.433559	69.539719	68.744232	60.393902	63.673084	68.072273	52.174858	60.771217	48.867596	51.569614	59.035572	55.283409	51.508308	57.644581
22_22256698	22	22256698	40.846519	49.361897	69.524124	68.736008	60.337902	63.690887	68.034882	52.153198	60.731911	48.774158	51.472794	59.01572	55.240128	51.432495	57.618385
22_22256801	22	22256801	40.846519	49.361897	69.524124	68.736008	60.337902	63.690887	68.034882	52.153198	60.731911	48.774158	51.472794	59.01572	55.240128	51.432495	57.618385
22_22258687	22	22258687	40.742706	49.218216	69.49614	68.717621	60.227261	63.727528	67.961632	52.109245	60.655529	48.588215	51.280228	58.976917	55.154816	51.281559	57.566978
22_22258845	22	22258845	40.742706	49.218216	69.49614	68.717621	60.227261	63.727528	67.961632	52.109245	60.655529	48.588215	51.280228	58.976917	55.154816	51.281559	57.566978
22_22258899	22	22258899	40.742706	49.218216	69.49614	68.717621	60.227261	63.727528	67.961632	52.109245	60.655529	48.588215	51.280228	58.976917	55.154816	51.281559	57.566978
22_22264741	22	22264741	40.442356	48.783966	69.437927	68.647568	59.907555	63.845348	67.754684	51.972237	60.444565	48.038021	50.711754	58.867882	54.909039	50.834709	57.420952
22_22271297	22	22271297	40.111923	48.270283	69.419762	68.539764	59.561752	63.996391	67.539085	51.80283	60.233624	47.41114	50.067562	58.755043	54.642155	50.325832	57.26709
22_22281539	22	22281539	39.674255	47.520844	69.486832	68.344284	59.128574	64.233154	67.283295	51.544357	59.998436	46.544914	49.186798	58.621883	54.298698	49.625019	57.080292
22_22281623	22	22281623	39.674255	47.520844	69.486832	68.344284	59.128574	64.233154	67.283295	51.544357	59.998436	46.544914	49.186798	58.621883	54.298698	49.625019	57.080292
22_22282505	22	22282505	39.632553	47.444794	69.49942	68.322464	59.089626	64.25795	67.261276	51.517555	59.979145	46.460232	49.10144	58.610432	54.266788	49.556736	57.063812
22_22288403	22	22288403	39.389606	46.98391	69.596298	68.184311	58.873775	64.409843	67.143173	51.353554	59.879025	45.959621	48.600128	58.548977	54.084358	49.154125	56.973404
22_22300833	22	22300833	38.936584	46.036995	69.889359	67.880028	58.538914	64.722923	66.980667	51.012684	59.754303	44.996452	47.654099	58.463734	53.763088	48.384987	56.835239
22_22302334	22	22302334	38.864643	45.875721	69.949249	67.826859	58.496098	64.775246	66.963203	50.95472	59.742451	44.840721	47.503746	58.45443	53.714672	48.261284	56.817509
22_22305873	22	22305873	38.758308	45.631897	70.044044	67.746315	58.438931	64.853241	66.942101	50.867405	59.729004	44.609631	47.282108	58.443089	53.644501	48.077969	56.793617
22_22306383	22	22306383	38.723244	45.55011	70.076851	67.719299	58.421757	64.879066	66.936417	50.838226	59.725616	44.533249	47.20924	58.439995	53.621738	48.017445	56.78635
22_22306953	22	22306953	38.723244	45.55011	70.076851	67.719299	58.421757	64.879066	66.936417	50.838226	59.725616	44.533249	47.20924	58.439995	53.621738	48.017445	56.78635
22_22307261	22	22307261	38.688354	45.468071	70.110214	67.692207	58.405525	64.904762	66.931404	50.809032	59.722771	44.457184	47.136879	58.437248	53.599274	47.957207	56.779427
22_22307297	22	22307297	38.688354	45.468071	70.110214	67.692207	58.405525	64.904762	66.931404	50.809032	59.722771	44.457184	47.136879	58.437248	53.599274	47.957207	56.779427
22_22309303	22	22309303	38.619061	45.303192	70.178528	67.637909	58.375893	64.955811	66.923416	50.75058	59.718613	44.306026	46.993652	58.4328	53.555218	47.837543	56.766598
22_22309793	22	22309793	38.619061	45.303192	70.178528	67.637909	58.375893	64.955811	66.923416	50.75058	59.718613	44.306026	46.993652	58.4328	53.555218	47.837543	56.766598
22_22310015	22	22310015	38.619061	45.303192	70.178528	67.637909	58.375893	64.955811	66.923416	50.75058	59.718613	44.306026	46.993652	58.4328	53.555218	47.837543	56.766598
22_22311995	22	22311995	38.550362	45.137295	70.248779	67.583473	58.350006	65.006279	66.918106	50.69212	59.716408	44.156116	46.852413	58.429722	53.512264	47.718933	56.755085
22_22315726	22	22315726	38.414444	44.802376	70.394157	67.474548	58.309456	65.104973	66.915443	50.575356	59.717491	43.859966	46.57571	58.42765	53.429394	47.484676	56.735863
22_22316230	22	22316230	38.380711	44.717999	70.431358	67.44735	58.301632	65.12912	66.916435	50.546246	59.718819	43.786674	46.507717	58.427971	53.409264	47.426697	56.731812
22_22316350	22	22316350	38.380711	44.717999	70.431358	67.44735	58.301632	65.12912	66.916435	50.546246	59.718819	43.786674	46.507717	58.427971	53.409264	47.426697	56.731812
22_22317386	22	22317386	38.347069	44.633362	70.468819	67.420219	58.294727	65.15303	66.918068	50.517185	59.720539	43.713673	46.440193	58.428627	53.389339	47.368938	56.728065
22_22317478	22	22317478	38.347069	44.633362	70.468819	67.420219	58.294727	65.15303	66.918068	50.517185	59.720539	43.713673	46.440193	58.428627	53.389339	47.368938	56.728065
22_22317607	22	22317607	38.347069	44.633362	70.468819	67.420219	58.294727	65.15303	66.918068	50.517185	59.720539	43.713673	46.440193	58.428627	53.389339	47.368938	56.728065
22_22318226	22	22318226	38.313496	44.548473	70.506569	67.393127	58.288734	65.176674	66.920349	50.488171	59.722641	43.640965	46.373131	58.429607	53.369629	47.311386	56.724606
22_22319284	22	22319284	38.279976	44.463329	70.54454	67.366089	58.283657	65.200058	66.923279	50.459213	59.725109	43.568539	46.306511	58.430931	53.350121	47.25404	56.721424
22_22321056	22	22321056	38.246521	44.37793	70.58271	67.339127	58.279491	65.223183	66.926857	50.430328	59.727932	43.496391	46.240345	58.432579	53.330791	47.196892	56.718529
22_22321754	22	22321754	38.213112	44.292286	70.621033	67.312233	58.276218	65.246017	66.931076	50.40152	59.731091	43.42453	46.174622	58.434551	53.311642	47.139938	56.715908
22_22325656	22	22325656	38.07972	43.947208	70.775513	67.205589	58.272018	65.334236	66.954361	50.287186	59.746819	43.139793	45.91605	58.445694	53.236725	46.913883	56.708035
22_22329940	22	22329940	37.946335	43.598309	70.930466	67.100853	58.281712	65.416977	66.98774	50.17469	59.766808	42.859249	45.664139	58.46191	53.164021	46.69035	56.704105
22_22333609	22	22333609	37.812405	43.245796	71.084122	66.99852	58.304802	65.493591	67.031105	50.064522	59.790142	42.582691	45.418514	58.483044	53.093002	46.468887	56.703758
22_22333754	22	22333754	37.812405	43.245796	71.084122	66.99852	58.304802	65.493591	67.031105	50.064522	59.790142	42.582691	45.418514	58.483044	53.093002	46.468887	56.703758
22_22333854	22	22333854	37.812405	43.245796	71.084122	66.99852	58.304802	65.493591	67.031105	50.064522	59.790142	42.582691	45.418514	58.483044	53.093002	46.468887	56.703758
22_22337262	22	22337262	37.677441	42.889923	71.234825	66.899071	58.340698	65.563499	67.084305	49.957195	59.815914	42.309875	45.178787	58.508961	53.023151	46.249084	56.706646
22_22338716	22	22338716	37.643471	42.800461	71.271835	66.874725	58.351593	65.579865	67.099136	49.930859	59.822643	42.242233	45.11972	58.516167	53.005806	46.194344	56.707832
22_22339941	22	22339941	37.643471	42.800461	71.271835	66.874725	58.351593	65.579865	67.099136	49.930859	59.822643	42.242233	45.11972	58.516167	53.005806	46.194344	56.707832
22_22343006	22	22343006	37.506523	42.440826	71.416573	66.77951	58.402527	65.640709	67.16452	49.827766	59.850216	41.973789	44.886799	58.54781	52.936695	45.976059	56.714264
22_22343138	22	22343138	37.506523	42.440826	71.416573	66.77951	58.402527	65.640709	67.16452	49.827766	59.850216	41.973789	44.886799	58.54781	52.936695	45.976059	56.714264
22_22344037	22	22344037	37.471977	42.350498	71.451797	66.756302	58.417034	65.654716	67.182373	49.802593	59.857216	41.907188	44.829369	58.556412	52.919437	45.921631	56.71627
22_22344200	22	22344200	37.437302	42.260017	71.486603	66.733345	58.432228	65.668228	67.200806	49.77766	59.864239	41.840794	44.772243	58.565292	52.902168	45.867249	56.718426
22_22344719	22	22344719	37.437302	42.260017	71.486603	66.733345	58.432228	65.668228	67.200806	49.77766	59.864239	41.840794	44.772243	58.565292	52.902168	45.867249	56.718426
22_22344740	22	22344740	37.437302	42.260017	71.486603	66.733345	58.432228	65.668228	67.200806	49.77766	59.864239	41.840794	44.772243	58.565292	52.902168	45.867249	56.718426
22_22346303	22	22346303	37.367516	42.078602	71.554832	66.688179	58.464622	65.693771	67.239441	49.728611	59.878269	41.708572	44.65889	58.583874	52.867607	45.758598	56.723137
22_22346700	22	22346700	37.367516	42.078602	71.554832	66.688179	58.464622	65.693771	67.239441	49.728611	59.878269	41.708572	44.65889	58.583874	52.867607	45.758598	56.723137
22_22346872	22	22346872	37.367516	42.078602	71.554832	66.688179	58.464622	65.693771	67.239441	49.728611	59.878269	41.708572	44.65889	58.583874	52.867607	45.758598	56.723137
22_22347124	22	22347124	37.367516	42.078602	71.554832	66.688179	58.464622	65.693771	67.239441	49.728611	59.878269	41.708572	44.65889	58.583874	52.867607	45.758598	56.723137
22_22347310	22	22347310	37.332394	41.987686	71.588242	66.666	58.481785	65.70578	67.259659	49.704498	59.88525	41.642746	44.602638	58.593559	52.850296	45.70433	56.725697
22_22347473	22	22347473	37.332394	41.987686	71.588242	66.666	58.481785	65.70578	67.259659	49.704498	59.88525	41.642746	44.602638	58.593559	52.850296	45.70433	56.725697
22_22347941	22	22347941	37.332394	41.987686	71.588242	66.666	58.481785	65.70578	67.259659	49.704498	59.88525	41.642746	44.602638	58.593559	52.850296	45.70433	56.725697
22_22349608	22	22349608	37.261673	41.805489	71.653481	66.622475	58.51799	65.728279	67.301842	49.657135	59.899109	41.511639	44.490993	58.61372	52.815548	45.59586	56.73119
22_22354960	22	22354960	37.081844	41.34811	71.80661	66.518753	58.618732	65.775391	67.417427	49.544067	59.932446	41.18692	44.216511	58.668629	52.727737	45.324944	56.746864
22_22355161	22	22355161	37.045319	41.256382	71.835388	66.498932	58.640511	65.783226	67.442261	49.52243	59.938793	41.122475	44.162365	58.68037	52.709965	45.270775	56.750294
22_22355592	22	22355592	37.045319	41.256382	71.835388	66.498932	58.640511	65.783226	67.442261	49.52243	59.938793	41.122475	44.162365	58.68037	52.709965	45.270775	56.750294
22_22356535	22	22356535	37.008602	41.1646	71.863518	66.479424	58.6628	65.790512	67.467651	49.501141	59.945011	41.058182	44.108459	58.692352	52.692101	45.21661	56.753807
22_22358483	22	22358483	36.934574	40.980846	71.917709	66.441383	58.708828	65.803482	67.520103	49.459599	59.956974	40.93005	44.001339	58.717049	52.656078	45.108261	56.76107
22_22358543	22	22358543	36.934574	40.980846	71.917709	66.441383	58.708828	65.803482	67.520103	49.459599	59.956974	40.93005	44.001339	58.717049	52.656078	45.108261	56.76107
22_22358888	22	22358888	36.934574	40.980846	71.917709	66.441383	58.708828	65.803482	67.520103	49.459599	59.956974	40.93005	44.001339	58.717049	52.656078	45.108261	56.76107
22_22359103	22	22359103	36.934574	40.980846	71.917709	66.441383	58.708828	65.803482	67.520103	49.459599	59.956974	40.93005	44.001339	58.717049	52.656078	45.108261	56.76107
22_22359237	22	22359237	36.897263	40.888912	71.943764	66.422852	58.732544	65.809158	67.547173	49.439373	59.962704	40.866211	43.94812	58.729767	52.637924	45.054081	56.764805
22_22359569	22	22359569	36.897263	40.888912	71.943764	66.422852	58.732544	65.809158	67.547173	49.439373	59.962704	40.866211	43.94812	58.729767	52.637924	45.054081	56.764805
